no,hora,func,valor,unidade,auto
24189,15:10:24,DC,0,015,A,A
24190,15:10:25,DC,0,015,A,A
24191,15:10:26,DC,0,015,A,A
24192,15:10:27,DC,0,015,A,A
24193,15:10:28,DC,0,015,A,A
24194,15:10:29,DC,0,015,A,A
24195,15:10:30,DC,0,015,A,A
24196,15:10:31,DC,0,015,A,A
24197,15:10:32,DC,0,015,A,A
24198,15:10:33,DC,0,015,A,A
24199,15:10:34,DC,0,015,A,A
24200,15:10:35,DC,0,015,A,A
24201,15:10:36,DC,0,015,A,A
24202,15:10:37,DC,0,015,A,A
24203,15:10:38,DC,0,015,A,A
24204,15:10:39,DC,0,015,A,A
24205,15:10:40,DC,0,015,A,A
24206,15:10:41,DC,0,015,A,A
24207,15:10:42,DC,0,015,A,A
24208,15:10:43,DC,0,015,A,A
24209,15:10:44,DC,0,015,A,A
24210,15:10:45,DC,0,015,A,A
24211,15:10:46,DC,0,015,A,A
24212,15:10:47,DC,0,015,A,A
24213,15:10:48,DC,0,015,A,A
24214,15:10:49,DC,0,015,A,A
24215,15:10:50,DC,0,015,A,A
24216,15:10:51,DC,0,015,A,A
24217,15:10:52,DC,0,015,A,A
24218,15:10:53,DC,0,015,A,A
24219,15:10:54,DC,0,015,A,A
24220,15:10:55,DC,0,015,A,A
24221,15:10:56,DC,0,015,A,A
24222,15:10:57,DC,0,015,A,A
24223,15:10:58,DC,0,015,A,A
24224,15:10:59,DC,0,015,A,A
24225,15:11:00,DC,0,015,A,A
24226,15:11:01,DC,0,016,A,A
24227,15:11:02,DC,0,019,A,A
24228,15:11:03,DC,0,02,A,A
24229,15:11:04,DC,0,02,A,A
24230,15:11:05,DC,0,02,A,A
24231,15:11:06,DC,0,02,A,A
24232,15:11:07,DC,0,02,A,A
24233,15:11:08,DC,0,02,A,A
24234,15:11:09,DC,0,02,A,A
24235,15:11:10,DC,0,02,A,A
24236,15:11:11,DC,0,02,A,A
24237,15:11:12,DC,0,02,A,A
24238,15:11:13,DC,0,02,A,A
24239,15:11:14,DC,0,02,A,A
24240,15:11:15,DC,0,02,A,A
24241,15:11:16,DC,0,02,A,A
24242,15:11:17,DC,0,02,A,A
24243,15:11:18,DC,0,02,A,A
24244,15:11:19,DC,0,02,A,A
24245,15:11:20,DC,0,02,A,A
24246,15:11:21,DC,0,02,A,A
24247,15:11:22,DC,0,02,A,A
24248,15:11:23,DC,0,02,A,A
24249,15:11:24,DC,0,02,A,A
24250,15:11:25,DC,0,02,A,A
24251,15:11:26,DC,0,02,A,A
24252,15:11:27,DC,0,02,A,A
24253,15:11:28,DC,0,02,A,A
24254,15:11:29,DC,0,02,A,A
24255,15:11:30,DC,0,02,A,A
24256,15:11:31,DC,0,02,A,A
24257,15:11:32,DC,0,02,A,A
24258,15:11:33,DC,0,02,A,A
24259,15:11:34,DC,0,02,A,A
24260,15:11:35,DC,0,02,A,A
24261,15:11:36,DC,0,02,A,A
24262,15:11:37,DC,0,02,A,A
24263,15:11:38,DC,0,02,A,A
24264,15:11:39,DC,0,02,A,A
24265,15:11:40,DC,0,02,A,A
24266,15:11:41,DC,0,02,A,A
24267,15:11:42,DC,0,02,A,A
24268,15:11:43,DC,0,02,A,A
24269,15:11:44,DC,0,02,A,A
24270,15:11:45,DC,0,02,A,A
24271,15:11:46,DC,0,02,A,A
24272,15:11:47,DC,0,02,A,A
24273,15:11:48,DC,0,02,A,A
24274,15:11:49,DC,0,02,A,A
24275,15:11:50,DC,0,02,A,A
24276,15:11:51,DC,0,02,A,A
24277,15:11:52,DC,0,02,A,A
24278,15:11:53,DC,0,02,A,A
24279,15:11:54,DC,0,02,A,A
24280,15:11:55,DC,0,02,A,A
24281,15:11:56,DC,0,02,A,A
24282,15:11:57,DC,0,02,A,A
24283,15:11:58,DC,0,02,A,A
24284,15:11:59,DC,0,02,A,A
24285,15:12:00,DC,0,02,A,A
24286,15:12:01,DC,0,018,A,A
24287,15:12:02,DC,0,016,A,A
24288,15:12:03,DC,0,015,A,A
24289,15:12:04,DC,0,015,A,A
24290,15:12:05,DC,0,015,A,A
24291,15:12:06,DC,0,015,A,A
24292,15:12:07,DC,0,015,A,A
24293,15:12:08,DC,0,015,A,A
24294,15:12:09,DC,0,015,A,A
24295,15:12:10,DC,0,015,A,A
24296,15:12:11,DC,0,015,A,A
24297,15:12:12,DC,0,015,A,A
24298,15:12:13,DC,0,015,A,A
24299,15:12:14,DC,0,015,A,A
24300,15:12:15,DC,0,015,A,A
24301,15:12:16,DC,0,015,A,A
24302,15:12:17,DC,0,015,A,A
24303,15:12:18,DC,0,015,A,A
24304,15:12:19,DC,0,015,A,A
24305,15:12:20,DC,0,015,A,A
24306,15:12:21,DC,0,015,A,A
24307,15:12:22,DC,0,015,A,A
24308,15:12:23,DC,0,015,A,A
24309,15:12:24,DC,0,015,A,A
24310,15:12:25,DC,0,015,A,A
24311,15:12:26,DC,0,015,A,A
24312,15:12:27,DC,0,015,A,A
24313,15:12:28,DC,0,015,A,A
24314,15:12:29,DC,0,015,A,A
24315,15:12:30,DC,0,015,A,A
24316,15:12:31,DC,0,015,A,A
24317,15:12:32,DC,0,015,A,A
24318,15:12:33,DC,0,015,A,A
24319,15:12:34,DC,0,015,A,A
24320,15:12:35,DC,0,015,A,A
24321,15:12:36,DC,0,015,A,A
24322,15:12:37,DC,0,015,A,A
24323,15:12:38,DC,0,015,A,A
24324,15:12:39,DC,0,015,A,A
24325,15:12:40,DC,0,015,A,A
24326,15:12:41,DC,0,015,A,A
24327,15:12:42,DC,0,015,A,A
24328,15:12:43,DC,0,015,A,A
24329,15:12:44,DC,0,015,A,A
24330,15:12:45,DC,0,015,A,A
24331,15:12:46,DC,0,015,A,A
24332,15:12:47,DC,0,015,A,A
24333,15:12:48,DC,0,015,A,A
24334,15:12:49,DC,0,015,A,A
24335,15:12:50,DC,0,015,A,A
24336,15:12:51,DC,0,015,A,A
24337,15:12:52,DC,0,015,A,A
24338,15:12:53,DC,0,015,A,A
24339,15:12:54,DC,0,015,A,A
24340,15:12:55,DC,0,015,A,A
24341,15:12:56,DC,0,015,A,A
24342,15:12:57,DC,0,015,A,A
24343,15:12:58,DC,0,015,A,A
24344,15:12:59,DC,0,015,A,A
24345,15:13:00,DC,0,015,A,A
24346,15:13:01,DC,0,017,A,A
24347,15:13:02,DC,0,019,A,A
24348,15:13:03,DC,0,02,A,A
24349,15:13:04,DC,0,02,A,A
24350,15:13:05,DC,0,02,A,A
24351,15:13:06,DC,0,02,A,A
24352,15:13:07,DC,0,02,A,A
24353,15:13:08,DC,0,02,A,A
24354,15:13:09,DC,0,02,A,A
24355,15:13:10,DC,0,02,A,A
24356,15:13:11,DC,0,02,A,A
24357,15:13:12,DC,0,02,A,A
24358,15:13:13,DC,0,02,A,A
24359,15:13:14,DC,0,02,A,A
24360,15:13:15,DC,0,02,A,A
24361,15:13:16,DC,0,02,A,A
24362,15:13:17,DC,0,02,A,A
24363,15:13:18,DC,0,02,A,A
24364,15:13:19,DC,0,02,A,A
24365,15:13:20,DC,0,02,A,A
24366,15:13:21,DC,0,02,A,A
24367,15:13:22,DC,0,02,A,A
24368,15:13:23,DC,0,02,A,A
24369,15:13:24,DC,0,02,A,A
24370,15:13:25,DC,0,02,A,A
24371,15:13:26,DC,0,02,A,A
24372,15:13:27,DC,0,02,A,A
24373,15:13:28,DC,0,02,A,A
24374,15:13:29,DC,0,02,A,A
24375,15:13:30,DC,0,02,A,A
24376,15:13:31,DC,0,02,A,A
24377,15:13:32,DC,0,02,A,A
24378,15:13:33,DC,0,02,A,A
24379,15:13:34,DC,0,02,A,A
24380,15:13:35,DC,0,02,A,A
24381,15:13:36,DC,0,02,A,A
24382,15:13:37,DC,0,02,A,A
24383,15:13:38,DC,0,02,A,A
24384,15:13:39,DC,0,02,A,A
24385,15:13:40,DC,0,02,A,A
24386,15:13:41,DC,0,02,A,A
24387,15:13:42,DC,0,02,A,A
24388,15:13:43,DC,0,02,A,A
24389,15:13:44,DC,0,02,A,A
24390,15:13:45,DC,0,02,A,A
24391,15:13:46,DC,0,02,A,A
24392,15:13:47,DC,0,02,A,A
24393,15:13:48,DC,0,02,A,A
24394,15:13:49,DC,0,02,A,A
24395,15:13:50,DC,0,02,A,A
24396,15:13:51,DC,0,02,A,A
24397,15:13:52,DC,0,02,A,A
24398,15:13:53,DC,0,02,A,A
24399,15:13:54,DC,0,02,A,A
24400,15:13:55,DC,0,02,A,A
24401,15:13:56,DC,0,02,A,A
24402,15:13:57,DC,0,02,A,A
24403,15:13:58,DC,0,02,A,A
24404,15:13:59,DC,0,02,A,A
24405,15:14:00,DC,0,02,A,A
24406,15:14:01,DC,0,018,A,A
24407,15:14:02,DC,0,016,A,A
24408,15:14:03,DC,0,015,A,A
24409,15:14:04,DC,0,015,A,A
24410,15:14:05,DC,0,015,A,A
24411,15:14:06,DC,0,015,A,A
24412,15:14:07,DC,0,015,A,A
24413,15:14:08,DC,0,015,A,A
24414,15:14:09,DC,0,015,A,A
24415,15:14:10,DC,0,015,A,A
24416,15:14:11,DC,0,015,A,A
24417,15:14:12,DC,0,015,A,A
24418,15:14:13,DC,0,015,A,A
24419,15:14:14,DC,0,015,A,A
24420,15:14:15,DC,0,015,A,A
24421,15:14:16,DC,0,015,A,A
24422,15:14:17,DC,0,015,A,A
24423,15:14:18,DC,0,015,A,A
24424,15:14:19,DC,0,015,A,A
24425,15:14:20,DC,0,015,A,A
24426,15:14:21,DC,0,015,A,A
24427,15:14:22,DC,0,015,A,A
24428,15:14:23,DC,0,015,A,A
24429,15:14:24,DC,0,015,A,A
24430,15:14:25,DC,0,015,A,A
24431,15:14:26,DC,0,015,A,A
24432,15:14:27,DC,0,015,A,A
24433,15:14:28,DC,0,015,A,A
24434,15:14:29,DC,0,015,A,A
24435,15:14:30,DC,0,015,A,A
24436,15:14:31,DC,0,015,A,A
24437,15:14:32,DC,0,015,A,A
24438,15:14:33,DC,0,015,A,A
24439,15:14:34,DC,0,015,A,A
24440,15:14:35,DC,0,015,A,A
24441,15:14:36,DC,0,015,A,A
24442,15:14:37,DC,0,015,A,A
24443,15:14:38,DC,0,015,A,A
24444,15:14:39,DC,0,015,A,A
24445,15:14:40,DC,0,015,A,A
24446,15:14:41,DC,0,015,A,A
24447,15:14:42,DC,0,015,A,A
24448,15:14:43,DC,0,015,A,A
24449,15:14:44,DC,0,015,A,A
24450,15:14:45,DC,0,015,A,A
24451,15:14:46,DC,0,015,A,A
24452,15:14:47,DC,0,015,A,A
24453,15:14:48,DC,0,015,A,A
24454,15:14:49,DC,0,015,A,A
24455,15:14:50,DC,0,015,A,A
24456,15:14:51,DC,0,015,A,A
24457,15:14:52,DC,0,015,A,A
24458,15:14:53,DC,0,015,A,A
24459,15:14:54,DC,0,015,A,A
24460,15:14:55,DC,0,015,A,A
24461,15:14:56,DC,0,015,A,A
24462,15:14:57,DC,0,015,A,A
24463,15:14:58,DC,0,015,A,A
24464,15:14:59,DC,0,015,A,A
24465,15:15:00,DC,0,015,A,A
24466,15:15:01,DC,0,016,A,A
24467,15:15:02,DC,0,018,A,A
24468,15:15:03,DC,0,02,A,A
24469,15:15:04,DC,0,02,A,A
24470,15:15:05,DC,0,02,A,A
24471,15:15:06,DC,0,02,A,A
24472,15:15:07,DC,0,02,A,A
24473,15:15:08,DC,0,02,A,A
24474,15:15:09,DC,0,02,A,A
24475,15:15:10,DC,0,02,A,A
24476,15:15:11,DC,0,02,A,A
24477,15:15:12,DC,0,02,A,A
24478,15:15:13,DC,0,02,A,A
24479,15:15:14,DC,0,02,A,A
24480,15:15:15,DC,0,02,A,A
24481,15:15:16,DC,0,02,A,A
24482,15:15:17,DC,0,02,A,A
24483,15:15:18,DC,0,02,A,A
24484,15:15:19,DC,0,02,A,A
24485,15:15:20,DC,0,02,A,A
24486,15:15:21,DC,0,02,A,A
24487,15:15:22,DC,0,02,A,A
24488,15:15:23,DC,0,02,A,A
24489,15:15:24,DC,0,02,A,A
24490,15:15:25,DC,0,02,A,A
24491,15:15:26,DC,0,02,A,A
24492,15:15:27,DC,0,02,A,A
24493,15:15:28,DC,0,02,A,A
24494,15:15:29,DC,0,02,A,A
24495,15:15:30,DC,0,02,A,A
24496,15:15:31,DC,0,02,A,A
24497,15:15:32,DC,0,02,A,A
24498,15:15:33,DC,0,02,A,A
24499,15:15:34,DC,0,02,A,A
24500,15:15:35,DC,0,02,A,A
24501,15:15:36,DC,0,02,A,A
24502,15:15:37,DC,0,02,A,A
24503,15:15:38,DC,0,02,A,A
24504,15:15:39,DC,0,02,A,A
24505,15:15:40,DC,0,02,A,A
24506,15:15:41,DC,0,02,A,A
24507,15:15:42,DC,0,02,A,A
24508,15:15:43,DC,0,019,A,A
24509,15:15:44,DC,0,019,A,A
24510,15:15:45,DC,0,02,A,A
24511,15:15:46,DC,0,02,A,A
24512,15:15:47,DC,0,02,A,A
24513,15:15:48,DC,0,02,A,A
24514,15:15:49,DC,0,02,A,A
24515,15:15:50,DC,0,02,A,A
24516,15:15:51,DC,0,02,A,A
24517,15:15:52,DC,0,02,A,A
24518,15:15:53,DC,0,02,A,A
24519,15:15:54,DC,0,02,A,A
24520,15:15:55,DC,0,02,A,A
24521,15:15:56,DC,0,02,A,A
24522,15:15:57,DC,0,02,A,A
24523,15:15:58,DC,0,02,A,A
24524,15:15:59,DC,0,02,A,A
24525,15:16:00,DC,0,02,A,A
24526,15:16:01,DC,0,017,A,A
24527,15:16:02,DC,0,015,A,A
24528,15:16:03,DC,0,015,A,A
24529,15:16:04,DC,0,015,A,A
24530,15:16:05,DC,0,015,A,A
24531,15:16:06,DC,0,015,A,A
24532,15:16:07,DC,0,015,A,A
24533,15:16:08,DC,0,015,A,A
24534,15:16:09,DC,0,015,A,A
24535,15:16:10,DC,0,015,A,A
24536,15:16:11,DC,0,015,A,A
24537,15:16:12,DC,0,015,A,A
24538,15:16:13,DC,0,015,A,A
24539,15:16:14,DC,0,015,A,A
24540,15:16:15,DC,0,015,A,A
24541,15:16:16,DC,0,015,A,A
24542,15:16:17,DC,0,015,A,A
24543,15:16:18,DC,0,015,A,A
24544,15:16:19,DC,0,015,A,A
24545,15:16:20,DC,0,015,A,A
24546,15:16:21,DC,0,015,A,A
24547,15:16:22,DC,0,015,A,A
24548,15:16:23,DC,0,015,A,A
24549,15:16:24,DC,0,015,A,A
24550,15:16:25,DC,0,015,A,A
24551,15:16:26,DC,0,015,A,A
24552,15:16:27,DC,0,015,A,A
24553,15:16:28,DC,0,015,A,A
24554,15:16:29,DC,0,015,A,A
24555,15:16:30,DC,0,015,A,A
24556,15:16:31,DC,0,015,A,A
24557,15:16:32,DC,0,015,A,A
24558,15:16:33,DC,0,015,A,A
24559,15:16:34,DC,0,015,A,A
24560,15:16:35,DC,0,015,A,A
24561,15:16:36,DC,0,015,A,A
24562,15:16:37,DC,0,015,A,A
24563,15:16:38,DC,0,015,A,A
24564,15:16:39,DC,0,015,A,A
24565,15:16:40,DC,0,015,A,A
24566,15:16:41,DC,0,015,A,A
24567,15:16:42,DC,0,015,A,A
24568,15:16:43,DC,0,015,A,A
24569,15:16:44,DC,0,015,A,A
24570,15:16:45,DC,0,015,A,A
24571,15:16:46,DC,0,015,A,A
24572,15:16:47,DC,0,015,A,A
24573,15:16:48,DC,0,015,A,A
24574,15:16:49,DC,0,015,A,A
24575,15:16:50,DC,0,015,A,A
24576,15:16:51,DC,0,015,A,A
24577,15:16:52,DC,0,015,A,A
24578,15:16:53,DC,0,015,A,A
24579,15:16:54,DC,0,015,A,A
24580,15:16:55,DC,0,015,A,A
24581,15:16:56,DC,0,015,A,A
24582,15:16:57,DC,0,015,A,A
24583,15:16:58,DC,0,015,A,A
24584,15:16:59,DC,0,015,A,A
24585,15:17:00,DC,0,015,A,A
24586,15:17:01,DC,0,017,A,A
24587,15:17:02,DC,0,018,A,A
24588,15:17:03,DC,0,02,A,A
24589,15:17:04,DC,0,02,A,A
24590,15:17:05,DC,0,02,A,A
24591,15:17:06,DC,0,02,A,A
24592,15:17:07,DC,0,02,A,A
24593,15:17:08,DC,0,02,A,A
24594,15:17:09,DC,0,02,A,A
24595,15:17:10,DC,0,02,A,A
24596,15:17:11,DC,0,02,A,A
24597,15:17:12,DC,0,02,A,A
24598,15:17:13,DC,0,02,A,A
24599,15:17:14,DC,0,02,A,A
24600,15:17:15,DC,0,02,A,A
24601,15:17:16,DC,0,02,A,A
24602,15:17:17,DC,0,02,A,A
24603,15:17:18,DC,0,02,A,A
24604,15:17:19,DC,0,02,A,A
24605,15:17:20,DC,0,02,A,A
24606,15:17:21,DC,0,02,A,A
24607,15:17:22,DC,0,02,A,A
24608,15:17:23,DC,0,02,A,A
24609,15:17:24,DC,0,02,A,A
24610,15:17:25,DC,0,02,A,A
24611,15:17:26,DC,0,02,A,A
24612,15:17:27,DC,0,02,A,A
24613,15:17:28,DC,0,02,A,A
24614,15:17:29,DC,0,02,A,A
24615,15:17:30,DC,0,02,A,A
24616,15:17:31,DC,0,02,A,A
24617,15:17:32,DC,0,02,A,A
24618,15:17:33,DC,0,02,A,A
24619,15:17:34,DC,0,02,A,A
24620,15:17:35,DC,0,02,A,A
24621,15:17:36,DC,0,02,A,A
24622,15:17:37,DC,0,02,A,A
24623,15:17:38,DC,0,02,A,A
24624,15:17:39,DC,0,02,A,A
24625,15:17:40,DC,0,02,A,A
24626,15:17:41,DC,0,02,A,A
24627,15:17:42,DC,0,02,A,A
24628,15:17:43,DC,0,02,A,A
24629,15:17:44,DC,0,02,A,A
24630,15:17:45,DC,0,02,A,A
24631,15:17:46,DC,0,02,A,A
24632,15:17:47,DC,0,02,A,A
24633,15:17:48,DC,0,02,A,A
24634,15:17:49,DC,0,02,A,A
24635,15:17:50,DC,0,02,A,A
24636,15:17:51,DC,0,02,A,A
24637,15:17:52,DC,0,02,A,A
24638,15:17:53,DC,0,02,A,A
24639,15:17:54,DC,0,02,A,A
24640,15:17:55,DC,0,02,A,A
24641,15:17:56,DC,0,02,A,A
24642,15:17:57,DC,0,02,A,A
24643,15:17:58,DC,0,02,A,A
24644,15:17:59,DC,0,02,A,A
24645,15:18:00,DC,0,02,A,A
24646,15:18:01,DC,0,018,A,A
24647,15:18:02,DC,0,016,A,A
24648,15:18:03,DC,0,015,A,A
24649,15:18:04,DC,0,015,A,A
24650,15:18:05,DC,0,015,A,A
24651,15:18:06,DC,0,015,A,A
24652,15:18:07,DC,0,015,A,A
24653,15:18:08,DC,0,015,A,A
24654,15:18:09,DC,0,015,A,A
24655,15:18:10,DC,0,015,A,A
24656,15:18:11,DC,0,015,A,A
24657,15:18:12,DC,0,015,A,A
24658,15:18:13,DC,0,015,A,A
24659,15:18:14,DC,0,015,A,A
24660,15:18:15,DC,0,015,A,A
24661,15:18:16,DC,0,015,A,A
24662,15:18:17,DC,0,015,A,A
24663,15:18:18,DC,0,015,A,A
24664,15:18:19,DC,0,015,A,A
24665,15:18:20,DC,0,015,A,A
24666,15:18:21,DC,0,015,A,A
24667,15:18:22,DC,0,015,A,A
24668,15:18:23,DC,0,015,A,A
24669,15:18:24,DC,0,015,A,A
24670,15:18:25,DC,0,015,A,A
24671,15:18:26,DC,0,015,A,A
24672,15:18:27,DC,0,015,A,A
24673,15:18:28,DC,0,015,A,A
24674,15:18:29,DC,0,015,A,A
24675,15:18:30,DC,0,015,A,A
24676,15:18:31,DC,0,015,A,A
24677,15:18:32,DC,0,015,A,A
24678,15:18:33,DC,0,015,A,A
24679,15:18:34,DC,0,015,A,A
24680,15:18:35,DC,0,015,A,A
24681,15:18:36,DC,0,015,A,A
24682,15:18:37,DC,0,015,A,A
24683,15:18:38,DC,0,015,A,A
24684,15:18:39,DC,0,015,A,A
24685,15:18:40,DC,0,015,A,A
24686,15:18:41,DC,0,015,A,A
24687,15:18:42,DC,0,015,A,A
24688,15:18:43,DC,0,015,A,A
24689,15:18:44,DC,0,015,A,A
24690,15:18:45,DC,0,015,A,A
24691,15:18:46,DC,0,015,A,A
24692,15:18:47,DC,0,015,A,A
24693,15:18:48,DC,0,015,A,A
24694,15:18:49,DC,0,015,A,A
24695,15:18:50,DC,0,015,A,A
24696,15:18:51,DC,0,015,A,A
24697,15:18:52,DC,0,015,A,A
24698,15:18:53,DC,0,015,A,A
24699,15:18:54,DC,0,015,A,A
24700,15:18:55,DC,0,016,A,A
24701,15:18:56,DC,0,015,A,A
24702,15:18:57,DC,0,015,A,A
24703,15:18:58,DC,0,015,A,A
24704,15:18:59,DC,0,015,A,A
24705,15:19:00,DC,0,016,A,A
24706,15:19:01,DC,0,016,A,A
24707,15:19:02,DC,0,019,A,A
24708,15:19:03,DC,0,02,A,A
24709,15:19:04,DC,0,02,A,A
24710,15:19:05,DC,0,02,A,A
24711,15:19:06,DC,0,02,A,A
24712,15:19:07,DC,0,02,A,A
24713,15:19:08,DC,0,02,A,A
24714,15:19:09,DC,0,02,A,A
24715,15:19:10,DC,0,02,A,A
24716,15:19:11,DC,0,02,A,A
24717,15:19:12,DC,0,02,A,A
24718,15:19:13,DC,0,02,A,A
24719,15:19:14,DC,0,02,A,A
24720,15:19:15,DC,0,02,A,A
24721,15:19:16,DC,0,02,A,A
24722,15:19:17,DC,0,02,A,A
24723,15:19:18,DC,0,02,A,A
24724,15:19:19,DC,0,02,A,A
24725,15:19:20,DC,0,02,A,A
24726,15:19:21,DC,0,02,A,A
24727,15:19:22,DC,0,02,A,A
24728,15:19:23,DC,0,02,A,A
24729,15:19:24,DC,0,02,A,A
24730,15:19:25,DC,0,02,A,A
24731,15:19:26,DC,0,02,A,A
24732,15:19:27,DC,0,02,A,A
24733,15:19:28,DC,0,02,A,A
24734,15:19:29,DC,0,02,A,A
24735,15:19:30,DC,0,02,A,A
24736,15:19:31,DC,0,02,A,A
24737,15:19:32,DC,0,02,A,A
24738,15:19:33,DC,0,02,A,A
24739,15:19:34,DC,0,02,A,A
24740,15:19:35,DC,0,02,A,A
24741,15:19:36,DC,0,02,A,A
24742,15:19:37,DC,0,02,A,A
24743,15:19:38,DC,0,02,A,A
24744,15:19:39,DC,0,02,A,A
24745,15:19:40,DC,0,02,A,A
24746,15:19:41,DC,0,02,A,A
24747,15:19:42,DC,0,02,A,A
24748,15:19:43,DC,0,02,A,A
24749,15:19:44,DC,0,02,A,A
24750,15:19:45,DC,0,02,A,A
24751,15:19:46,DC,0,02,A,A
24752,15:19:47,DC,0,02,A,A
24753,15:19:48,DC,0,02,A,A
24754,15:19:49,DC,0,02,A,A
24755,15:19:50,DC,0,02,A,A
24756,15:19:51,DC,0,02,A,A
24757,15:19:52,DC,0,019,A,A
24758,15:19:53,DC,0,02,A,A
24759,15:19:54,DC,0,02,A,A
24760,15:19:55,DC,0,02,A,A
24761,15:19:56,DC,0,02,A,A
24762,15:19:57,DC,0,02,A,A
24763,15:19:58,DC,0,02,A,A
24764,15:19:59,DC,0,02,A,A
24765,15:20:00,DC,0,019,A,A
24766,15:20:01,DC,0,017,A,A
24767,15:20:02,DC,0,015,A,A
24768,15:20:03,DC,0,015,A,A
24769,15:20:04,DC,0,015,A,A
24770,15:20:05,DC,0,015,A,A
24771,15:20:06,DC,0,015,A,A
24772,15:20:07,DC,0,015,A,A
24773,15:20:08,DC,0,015,A,A
24774,15:20:09,DC,0,015,A,A
24775,15:20:10,DC,0,015,A,A
24776,15:20:11,DC,0,015,A,A
24777,15:20:12,DC,0,015,A,A
24778,15:20:13,DC,0,015,A,A
24779,15:20:14,DC,0,015,A,A
24780,15:20:15,DC,0,015,A,A
24781,15:20:16,DC,0,015,A,A
24782,15:20:17,DC,0,015,A,A
24783,15:20:18,DC,0,015,A,A
24784,15:20:19,DC,0,015,A,A
24785,15:20:20,DC,0,015,A,A
24786,15:20:21,DC,0,015,A,A
24787,15:20:22,DC,0,015,A,A
24788,15:20:23,DC,0,015,A,A
24789,15:20:24,DC,0,015,A,A
24790,15:20:25,DC,0,015,A,A
24791,15:20:26,DC,0,015,A,A
24792,15:20:27,DC,0,015,A,A
24793,15:20:28,DC,0,015,A,A
24794,15:20:29,DC,0,015,A,A
24795,15:20:30,DC,0,015,A,A
24796,15:20:31,DC,0,015,A,A
24797,15:20:32,DC,0,015,A,A
24798,15:20:33,DC,0,015,A,A
24799,15:20:34,DC,0,015,A,A
24800,15:20:35,DC,0,015,A,A
24801,15:20:36,DC,0,015,A,A
24802,15:20:37,DC,0,015,A,A
24803,15:20:38,DC,0,015,A,A
24804,15:20:39,DC,0,015,A,A
24805,15:20:40,DC,0,015,A,A
24806,15:20:41,DC,0,015,A,A
24807,15:20:42,DC,0,015,A,A
24808,15:20:43,DC,0,015,A,A
24809,15:20:44,DC,0,015,A,A
24810,15:20:45,DC,0,015,A,A
24811,15:20:46,DC,0,015,A,A
24812,15:20:47,DC,0,015,A,A
24813,15:20:48,DC,0,015,A,A
24814,15:20:49,DC,0,015,A,A
24815,15:20:50,DC,0,015,A,A
24816,15:20:51,DC,0,015,A,A
24817,15:20:52,DC,0,015,A,A
24818,15:20:53,DC,0,015,A,A
24819,15:20:54,DC,0,015,A,A
24820,15:20:55,DC,0,015,A,A
24821,15:20:56,DC,0,015,A,A
24822,15:20:57,DC,0,015,A,A
24823,15:20:58,DC,0,015,A,A
24824,15:20:59,DC,0,015,A,A
24825,15:21:00,DC,0,015,A,A
24826,15:21:01,DC,0,017,A,A
24827,15:21:02,DC,0,019,A,A
24828,15:21:03,DC,0,02,A,A
24829,15:21:04,DC,0,02,A,A
24830,15:21:05,DC,0,02,A,A
24831,15:21:06,DC,0,02,A,A
24832,15:21:07,DC,0,02,A,A
24833,15:21:08,DC,0,02,A,A
24834,15:21:09,DC,0,02,A,A
24835,15:21:10,DC,0,02,A,A
24836,15:21:11,DC,0,02,A,A
24837,15:21:12,DC,0,02,A,A
24838,15:21:13,DC,0,02,A,A
24839,15:21:14,DC,0,02,A,A
24840,15:21:15,DC,0,02,A,A
24841,15:21:16,DC,0,02,A,A
24842,15:21:17,DC,0,02,A,A
24843,15:21:18,DC,0,02,A,A
24844,15:21:19,DC,0,02,A,A
24845,15:21:20,DC,0,02,A,A
24846,15:21:21,DC,0,02,A,A
24847,15:21:22,DC,0,02,A,A
24848,15:21:23,DC,0,02,A,A
24849,15:21:24,DC,0,02,A,A
24850,15:21:25,DC,0,02,A,A
24851,15:21:26,DC,0,02,A,A
24852,15:21:27,DC,0,02,A,A
24853,15:21:28,DC,0,02,A,A
24854,15:21:29,DC,0,02,A,A
24855,15:21:30,DC,0,02,A,A
24856,15:21:31,DC,0,02,A,A
24857,15:21:32,DC,0,02,A,A
24858,15:21:33,DC,0,02,A,A
24859,15:21:34,DC,0,02,A,A
24860,15:21:35,DC,0,02,A,A
24861,15:21:36,DC,0,02,A,A
24862,15:21:37,DC,0,02,A,A
24863,15:21:38,DC,0,02,A,A
24864,15:21:39,DC,0,02,A,A
24865,15:21:40,DC,0,02,A,A
24866,15:21:41,DC,0,02,A,A
24867,15:21:42,DC,0,02,A,A
24868,15:21:43,DC,0,02,A,A
24869,15:21:44,DC,0,02,A,A
24870,15:21:45,DC,0,02,A,A
24871,15:21:46,DC,0,02,A,A
24872,15:21:47,DC,0,02,A,A
24873,15:21:48,DC,0,02,A,A
24874,15:21:49,DC,0,02,A,A
24875,15:21:50,DC,0,02,A,A
24876,15:21:51,DC,0,02,A,A
24877,15:21:52,DC,0,02,A,A
24878,15:21:53,DC,0,02,A,A
24879,15:21:54,DC,0,02,A,A
24880,15:21:55,DC,0,02,A,A
24881,15:21:56,DC,0,02,A,A
24882,15:21:57,DC,0,02,A,A
24883,15:21:58,DC,0,02,A,A
24884,15:21:59,DC,0,02,A,A
24885,15:22:00,DC,0,02,A,A
24886,15:22:01,DC,0,018,A,A
24887,15:22:02,DC,0,016,A,A
